molecule_chembl_id,smiles,pref_name,mw,alogp,hbd,hba,tpsa,cns_mpo
CHEMBL1200778,C[C@@H](CN1CC(=O)NC(=O)C1)N1CC(=O)NC(=O)C1.Cl,DEXRAZOXANE HYDROCHLORIDE,268.27,-2.71,2,6,98.82,4.0
CHEMBL1200779,CS(=O)(=O)O.N[C@@H]1[C@H]2CN(c3nc4c(cc3F)c(=O)c(C(=O)O)cn4-c3ccc(F)cc3F)C[C@@H]12,TROVAFLOXACIN MESYLATE,416.36,1.89,2,6,101.45,3.5
CHEMBL1200782,C[C@H](N)Cc1ccccc1.O=C(O)CCCCC(=O)O,DEXTROAMPHETAMINE ADIPATE,135.21,1.58,1,1,26.02,4.0
CHEMBL1200788,COc1cc(N)c(Cl)cc1C(=O)NC1CCN(CCCOc2ccc(F)cc2)CC1OC.O,CISAPRIDE MONOHYDRATE,465.95,3.36,2,6,86.05,3.0
CHEMBL1200789,O=P([O-])(O)OCC(Cl)(Cl)Cl.[Na+],TRICLOFOS SODIUM,229.38,1.47,2,2,66.76,4.5
CHEMBL1200790,CCC1(CC)C(=O)NCC(C)C1=O,METHYPRYLON,183.25,1.13,1,2,46.17,4.5
CHEMBL1200791,Cc1cc(C(C)(C)C)c(O)c(C)c1CC1=NCCN1.Cl,OXYMETAZOLINE HYDROCHLORIDE,260.38,2.85,2,3,44.62,4.5
CHEMBL1200794,CN1CC[C@]23c4c5ccc(O)c4O[C@H]2C(=O)CC[C@@]3(O)[C@H]1C5.Cl,OXYMORPHONE HYDROCHLORIDE,301.34,0.75,2,5,70.0,3.5
CHEMBL1200796,O.O=P1(N(CCCl)CCCl)NCCCO1,CYCLOPHOSPHAMIDE,261.09,1.88,1,2,41.57,4.5
CHEMBL1200802,C=CCC1(C(C)CC)C(=O)NC(=O)NC1=O,TALBUTAL,224.26,0.96,2,3,75.27,4.5
CHEMBL1200804,O=C([O-])Cc1ccccc1Nc1c(Cl)cccc1Cl.[K+],DICLOFENAC POTASSIUM,296.15,4.36,2,2,49.33,4.0
CHEMBL1200806,COc1ccc2cc([C@H](C)C(=O)[O-])ccc2c1.[Na+],NAPROXEN SODIUM,230.26,3.04,1,2,46.53,4.0
CHEMBL1200807,C#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=C/C(=N/O)CC[C@@H]4[C@H]3CC[C@@]21CC,NORELGESTROMIN,327.47,4.14,2,3,52.82,4.0
CHEMBL1200813,CCCC(=O)Nc1ccc(OCC(O)CNC(C)C)c(C(C)=O)c1.Cl,ACEBUTOLOL HYDROCHLORIDE,336.43,2.37,3,5,87.66,4.0
CHEMBL1200814,CC(=O)Nc1nnc(S([NH-])(=O)=O)s1.[Na+],ACETAZOLAMIDE SODIUM,222.25,-0.86,2,6,115.04,4.0
CHEMBL1200819,CCCNC(C)C(=O)Nc1c(C)csc1C(=O)OC.Cl,ARTICAINE HYDROCHLORIDE,284.38,2.17,2,5,67.43,4.5
CHEMBL1200822,CC(=O)O.O=C(NCC1CCCCN1)c1cc(OCC(F)(F)F)ccc1OCC(F)(F)F,FLECAINIDE ACETATE,414.35,3.44,2,4,59.59,3.5
CHEMBL1200828,Cl.OC(CCN1CCCCC1)(c1ccccc1)C1CCCC1,CYCRIMINE HYDROCHLORIDE,287.45,3.94,1,2,23.47,3.5
CHEMBL1200829,O=C1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O,GLUCONOLACTONE,178.14,-3.01,4,6,107.22,3.5
CHEMBL1200831,CCOC(=O)[C@H](CCc1ccccc1)N[C@@H](C)C(=O)N1CC2(C[C@H]1C(=O)O)SCCS2.Cl,SPIRAPRIL HYDROCHLORIDE,466.63,2.39,2,7,95.94,3.0
CHEMBL1200833,CNCC(O)c1ccc(OC(=O)C(C)(C)C)c(OC(=O)C(C)(C)C)c1.Cl,DIPIVEFRIN HYDROCHLORIDE,351.44,2.84,2,6,84.86,4.5
CHEMBL1200837,CC(C)NC[C@H](O)COc1ccc(CCOCC2CC2)cc1.Cl,LEVOBETAXOLOL HYDROCHLORIDE,307.43,2.39,2,4,50.72,3.5
CHEMBL1200841,CCN(CC)CCOC(=O)c1ccc(N)cc1.Cl,PROCAINE HYDROCHLORIDE,236.31,1.77,1,4,55.56,4.5
CHEMBL1200843,CC[C@@H](CO)NC(=O)[C@@H]1C=C2c3cccc4[nH]cc(c34)C[C@H]2N(C)C1.O=C(O)/C=C\C(=O)O,METHYLERGONOVINE MALEATE,339.44,1.92,3,3,68.36,4.5
CHEMBL1200845,CC1(C)O[C@@H]2C[C@H]3[C@@H]4CCC5=CC(=O)CC[C@]5(C)[C@@]4(F)[C@@H](O)C[C@]3(C)[C@]2(C(=O)CCl)O1,HALCINONIDE,454.97,3.89,1,5,72.83,3.5
CHEMBL1200850,Nc1nc([O-])c2ncn(COC(CO)CO)c2n1.[Na+],GANCICLOVIR SODIUM,255.23,-1.97,4,8,139.28,3.0
CHEMBL1200851,C[N+]1(C)[C@@H]2CC[C@H]1C[C@@H](OC(=O)C(O)c1ccccc1)C2.[Br-],HOMATROPINE METHYLBROMIDE,290.38,2.03,1,3,46.53,4.5
CHEMBL1200852,CC1(C)S[C@@H]2[C@H](NC(=O)COc3ccccc3)C(=O)N2[C@H]1C(=O)[O-].[K+],PENICILLIN V POTASSIUM,350.4,0.7,2,5,95.94,4.0
CHEMBL1200855,CC1(C)S[C@@H]2[C@H](NC(=O)[C@H](C(=O)[O-])c3ccsc3)C(=O)N2[C@H]1C(=O)[O-].[Na+].[Na+],TICARCILLIN DISODIUM,384.44,0.55,3,6,124.01,3.0
CHEMBL1200862,C[C@](N)(Cc1ccc(O)cc1)C(=O)O,METYROSINE,195.22,0.74,3,3,83.55,4.5
CHEMBL1200863,Cl.N[C@@H](Cc1ccc(N(CCCl)CCCl)cc1)C(=O)O,MELPHALAN HYDROCHLORIDE,305.21,1.93,2,3,66.56,4.5
CHEMBL1200865,CCOC(=O)O[C@]1(C(=O)OCCl)CC[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@H]3[C@@H](O)C[C@@]21C,LOTEPREDNOL ETABONATE,466.96,3.92,1,7,99.13,3.0
CHEMBL1200868,Nc1ccc(C(=O)Oc2ccccc2)c(O)c1,PHENYL AMINOSALICYLATE,229.24,2.19,2,4,72.55,4.5
CHEMBL1200869,Cc1ncc([N+](=O)[O-])n1CCO.Cl,METRONIDAZOLE HYDROCHLORIDE,171.16,0.09,1,5,81.19,4.5
CHEMBL1200870,CC(C)(C)NC[C@H](O)COc1nsnc1N1CCOCC1.O=C(O)/C=C\C(=O)O,TIMOLOL MALEATE,316.43,0.5,2,8,79.74,4.5
CHEMBL1200873,CS(=O)(=O)O.Cc1ccc(N(CC2=NCCN2)c2cccc(O)c2)cc1,PHENTOLAMINE MESYLATE,281.36,2.84,2,4,47.86,4.5
CHEMBL1200874,CCCCNC(=O)[N-]S(=O)(=O)c1ccc(C)cc1.[Na+],TOLBUTAMIDE SODIUM,270.35,1.78,2,3,75.27,4.5
CHEMBL1200877,C[C@@H]1C[C@H]2[C@@H]3C[C@H](F)C4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)COC(=O)C(C)(C)C,FLUMETHASONE PIVALATE,494.58,3.44,2,6,100.9,3.0
CHEMBL1200879,CC(=O)CC(c1ccccc1)c1c([O-])c2ccccc2oc1=O.[Na+],WARFARIN SODIUM,308.33,3.61,1,4,67.51,4.0
CHEMBL1200885,Cc1[nH]cnc1CN1CCc2c(c3ccccc3n2C)C1=O.Cl,ALOSETRON HYDROCHLORIDE,294.36,2.41,1,3,53.92,4.5
CHEMBL1200887,COc1cc(C(=O)NCc2ccc(OCCN(C)C)cc2)cc(OC)c1OC.Cl,TRIMETHOBENZAMIDE HYDROCHLORIDE,388.46,2.58,1,6,69.26,3.5
CHEMBL1200890,COc1ccc2c3c1O[C@H]1C(=O)CC[C@@]4(O)[C@@H](C2)N(C)CC[C@]314.Cl,OXYCODONE HYDROCHLORIDE,315.37,1.05,1,5,59.0,4.5
CHEMBL1200891,CN1CCCN=C1COC(=O)C(O)(c1ccccc1)C1CCCCC1.Cl,OXYPHENCYCLIMINE HYDROCHLORIDE,344.46,2.73,1,5,62.13,4.5
CHEMBL1200893,CC(Cc1ccc2c(c1)OCO2)NCC(O)c1ccc(O)c(O)c1.Cl,PROTOKYLOL HYDROCHLORIDE,331.37,2.08,4,6,91.18,3.5
CHEMBL1200895,NNCCc1ccccc1.O=S(=O)(O)O,PHENELZINE SULFATE,136.2,0.69,2,2,38.05,4.0
CHEMBL1200903,C=CCC1(C(C)CCC)C(=O)[N-]C(=O)NC1=O.[Na+],SECOBARBITAL SODIUM,238.29,1.35,2,3,75.27,4.5
CHEMBL1200906,CC[N+](C)(CC)CCOC(=O)C(O)(c1ccccc1)C1CCCCC1.[Br-],OXYPHENONIUM BROMIDE,348.51,3.48,1,3,46.53,4.0
CHEMBL1200907,C[C@]12CC[C@H]3[C@@H](CC[C@@]45O[C@@H]4C(O)=C(C#N)C[C@]35C)[C@@H]1CC[C@@H]2O,TRILOSTANE,329.44,3.47,2,4,76.78,3.0
CHEMBL1200908,CCC(=O)O[C@]1(C(=O)CCl)[C@@H](C)C[C@H]2[C@@H]3C[C@H](F)C4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]21C,HALOBETASOL PROPIONATE,484.97,4.05,1,5,80.67,3.5
CHEMBL1200909,CC(C)(C)CC(=O)OCC(=O)[C@@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@H]3[C@@H](O)C[C@@]21C,PREDNISOLONE TEBUTATE,458.6,3.54,2,6,100.9,3.0
CHEMBL1200910,CC(=O)N(c1onc(C)c1C)S(=O)(=O)c1ccc(N)cc1,SULFISOXAZOLE ACETYL,309.35,1.62,1,6,106.5,4.0
CHEMBL1200912,CC(C)(N)Cc1ccccc1.Cl,PHENTERMINE HYDROCHLORIDE,149.24,1.97,1,1,26.02,4.0
CHEMBL1200920,CCC(NC(C)C)C(O)c1ccc(O)c(O)c1.Cl,ISOETHARINE HYDROCHLORIDE,239.31,1.91,4,4,72.72,4.0
CHEMBL1200922,CCC(C)C(C)(COC(N)=O)COC(N)=O,MEBUTAMATE,232.28,1.23,2,4,104.64,4.0
CHEMBL1200930,COCCCOc1ccnc(C[S+]([O-])c2nc3ccccc3[n-]2)c1C.[Na+],RABEPRAZOLE SODIUM,359.45,2.99,1,5,83.09,4.5
CHEMBL1200934,C#C[C@]1(OC(C)=O)CC[C@H]2[C@@H]3CCC4=C/C(=N/O)CC[C@@H]4[C@H]3CC[C@@]21CC,NORGESTIMATE,369.51,4.71,1,4,58.89,3.5
CHEMBL1200935,Br.NC(=O)C(c1ccccc1)(c1ccccc1)[C@@H]1CCN(CCc2ccc3c(c2)CCO3)C1,DARIFENACIN HYDROBROMIDE,426.56,3.96,1,3,55.56,3.5
CHEMBL1200938,CC[C@@H](CO)NC(=O)[C@@H]1C=C2c3cccc4c3c(cn4C)C[C@H]2N(C)C1.O=C(O)/C=C\C(=O)O,METHYSERGIDE MALEATE,353.47,1.94,2,4,57.5,4.5
CHEMBL1200940,CCN(CC)CCNC(=O)c1cc(Cl)c(N)cc1OC.Cl.O,METOCLOPRAMIDE HYDROCHLORIDE,299.8,2.0,2,4,67.59,4.5
CHEMBL1200941,Cc1ncc(C[n+]2csc(CCO)c2C)c(N)n1.Cl.[Cl-],THIAMINE HYDROCHLORIDE,265.36,0.61,2,5,75.91,4.5
CHEMBL1200944,CC1(C)[C@H](C(=O)[O-])N2C(=O)C[C@H]2S1(=O)=O.[Na+],SULBACTAM SODIUM,233.24,-0.79,1,4,91.75,4.0
CHEMBL1200947,CC(=O)Oc1c(C)cc(OCC(O)CNC(C)C)c(C)c1C.Cl,METIPRANOLOL HYDROCHLORIDE,309.41,2.27,2,5,67.79,4.5
CHEMBL1200949,Cl.NCCc1cc[nH]n1,BETAZOLE HYDROCHLORIDE,111.15,-0.09,2,2,54.7,4.5
CHEMBL1200950,C[N+]12CCC(CC1)C(OC(=O)C(O)(c1ccccc1)c1ccccc1)C2.[Br-],CLIDINIUM BROMIDE,352.45,2.7,1,3,46.53,4.5
CHEMBL1200952,CN[C@@H](C)Cc1ccccc1.Cl,METHAMPHETAMINE HYDROCHLORIDE,149.24,1.84,1,1,12.03,4.0
CHEMBL1200953,CCCC(=O)O[C@]1(C(=O)COC(=O)CC)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3[C@@H](O)C[C@@]21C,HYDROCORTISONE PROBUTATE,488.62,4.09,1,7,106.97,3.0
CHEMBL1200955,COc1c(C)c2c(c(O)c1C/C=C(\C)CCC(=O)OCCN1CCOCC1)C(=O)OC2.Cl,MYCOPHENOLATE MOFETIL HYDROCHLORIDE,433.5,2.52,1,8,94.53,3.0
CHEMBL1200962,CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)O)=C(C[N+]3(C)CCCC3)CS[C@H]12)c1csc(N)n1.Cl.O.[Cl-],CEFEPIME HYDROCHLORIDE,480.57,-1.28,2,10,150.04,3.0
CHEMBL1200965,CCOC(=O)OC(C)OC(=O)[C@@H]1N2C(=O)[C@@H](NC(=O)[C@H](N)c3ccccc3)[C@H]2SC1(C)C.Cl,BACAMPICILLIN HYDROCHLORIDE,465.53,1.3,2,9,137.26,3.0
CHEMBL1200971,CC(=O)OCC1=C(C(=O)O)N2C(=O)[C@@H](NC(=O)[C@H](N)c3ccccc3)[C@H]2SC1,CEPHALOGLYCIN,405.43,-0.01,3,7,139.03,3.0
CHEMBL1200972,CN(C)CCC(O)(c1ccccc1)c1ccccc1Cl.Cl,CHLOPHEDIANOL HYDROCHLORIDE,289.81,3.53,1,2,23.47,3.5
CHEMBL1200975,C[C@@H]1C[C@H]2[C@@H]3C[C@H](F)C4=CC(=O)C=C[C@]4(C)[C@@]3(Cl)[C@@H](O)C[C@]2(C)[C@H]1C(=O)COC(=O)C(C)(C)C,CLOCORTOLONE PIVALATE,495.03,4.6,1,5,80.67,3.5
CHEMBL1200977,CC(O)C(=O)O.Cc1[nH]c(=O)c(C#N)cc1-c1ccncc1,MILRINONE LACTATE,211.22,1.62,1,3,69.54,4.5
CHEMBL1200979,CC(C)(CO)[C@@H](O)C(=O)NCCCO,DEXPANTHENOL,205.25,-1.14,4,4,89.79,4.0
CHEMBL1200980,C1CNCCN1.C[C@]12CC[C@@H]3c4ccc(OS(=O)(=O)O)cc4CC[C@H]3[C@@H]1CCC2=O,ESTROPIPATE,350.44,3.29,1,4,80.67,4.0
CHEMBL1200982,CCC(C)C1(CC)C(=O)[N-]C(=O)NC1=O.[Na+],BUTABARBITAL SODIUM,212.25,0.79,2,3,75.27,4.5
CHEMBL1200984,CCOC(=O)C1=C(COCCN)NC(C)=C(C(=O)OC)C1c1ccccc1Cl.O=C(O)/C=C\C(=O)O,AMLODIPINE MALEATE,408.88,2.27,2,7,99.88,3.5
CHEMBL1200991,CC1(C)S[C@@H]2[C@H](NC(=O)C(C(=O)Oc3ccc4c(c3)CCC4)c3ccccc3)C(=O)N2[C@H]1C(=O)[O-].[Na+],CARBENICILLIN INDANYL SODIUM,494.57,2.5,2,6,113.01,3.5
CHEMBL1201000,O=C1CN(/N=C/c2ccc([N+](=O)[O-])o2)C(=O)[N-]1.[Na+],NITROFURANTOIN SODIUM,238.16,0.07,1,6,118.05,4.0
CHEMBL1201002,CC(C)(C)NCC(O)COc1cccc2c1CCC(=O)N2.Cl,CARTEOLOL HYDROCHLORIDE,292.38,1.7,3,4,70.59,4.5
CHEMBL1201003,Br.CN1CCC[C@@H]1Cc1c[nH]c2ccc(CCS(=O)(=O)c3ccccc3)cc12,ELETRIPTAN HYDROBROMIDE,382.53,3.82,1,3,53.17,3.5
CHEMBL1201010,CC(=O)OCC(=O)[C@@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]21C,FLUDROCORTISONE ACETATE,422.49,2.44,2,6,100.9,3.5
CHEMBL1201011,CCOC(=O)[C@H](CCc1ccccc1)N[C@@H](C)C(=O)N1Cc2ccccc2C[C@H]1C(=O)O.Cl,QUINAPRIL HYDROCHLORIDE,438.52,2.57,2,5,95.94,3.0
CHEMBL1201012,CC1(C)O[C@@H]2C[C@H]3[C@@H]4C[C@H](F)C5=CC(=O)CC[C@]5(C)[C@H]4[C@@H](O)C[C@]3(C)[C@]2(C(=O)CO)O1,FLURANDRENOLIDE,436.52,2.5,2,6,93.06,3.5
CHEMBL1201013,O=C([O-])c1cc(/N=N/c2ccc(O)c(C(=O)[O-])c2)ccc1O.[Na+].[Na+],OLSALAZINE SODIUM,302.24,2.91,4,6,139.78,3.0
CHEMBL1201018,N[C@@H](C(=O)N[C@@H]1C(=O)N2C(C(=O)O)=C(Cl)CS[C@H]12)c1ccccc1.O,CEFACLOR,367.81,0.62,3,5,112.73,3.5
CHEMBL1201019,CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)[O-])=CCS[C@H]12)c1csc(N)n1.[Na+],CEFTIZOXIME SODIUM,383.41,-0.56,3,9,147.21,3.0
CHEMBL1201020,CC(C)N(CCC(C(N)=O)(c1ccccc1)c1ccccn1)C(C)C.O=P(O)(O)O,DISOPYRAMIDE PHOSPHATE,339.48,3.36,1,3,59.22,4.0
CHEMBL1201022,Cl.Nc1ccc(/N=N/c2ccccc2)c(N)n1,PHENAZOPYRIDINE HYDROCHLORIDE,213.24,2.66,2,5,89.65,4.5
CHEMBL1201027,C[N+]1(C)CCC(OC(=O)C(O)(c2ccccc2)C2CCCC2)C1.[Br-],GLYCOPYRRONIUM BROMIDE,318.44,2.46,1,3,46.53,4.5
CHEMBL1201032,CN(C)CCc1c[nH]c2ccc(Cn3cncn3)cc12.O=C(O)c1ccccc1,RIZATRIPTAN BENZOATE,269.35,1.91,1,4,49.74,4.5
CHEMBL1201035,Cl.OC(CCN1CCCCC1)(c1ccccc1)C1CC2C=CC1C2,BIPERIDEN HYDROCHLORIDE,311.47,3.96,1,2,23.47,3.5
CHEMBL1201037,Cl.NCCCC(N)(C(=O)O)C(F)F.O,EFLORNITHINE HYDROCHLORIDE,182.17,-0.23,3,3,89.34,4.5
CHEMBL1201039,NS(=O)(=O)c1cc2c(cc1Cl)N=C(CSCc1ccccc1)NS2(=O)=O,BENZTHIAZIDE,431.95,2.24,2,6,118.69,3.5
CHEMBL1201042,CC(O)(P(=O)([O-])O)P(=O)([O-])O.[Na+].[Na+],ETIDRONATE DISODIUM,206.03,-0.99,5,3,135.29,3.0
CHEMBL1201043,CC(=O)OCC1=C(C(=O)[O-])N2C(=O)[C@@H](NC(=O)CSc3ccncc3)[C@H]2SC1.[Na+],CEPHAPIRIN SODIUM,423.47,0.48,2,8,125.9,3.0
CHEMBL1201047,CCOC(=O)C1(c2ccccc2)CCN(CCc2ccc(N)cc2)CC1.Cl,ANILERIDINE HYDROCHLORIDE,352.48,3.41,1,4,55.56,4.0
CHEMBL1201050,Cc1cccn2c(=O)c(-c3nnn[n-]3)cnc12.[K+],PEMIROLAST POTASSIUM,228.22,0.18,1,6,88.83,4.5
CHEMBL1201051,CN/C(=N\CCSCc1nc[nH]c1C)NC#N.Cl,CIMETIDINE HYDROCHLORIDE,252.35,0.6,3,4,88.89,4.5
CHEMBL1201056,CCn1ccc(NS(=O)(=O)c2ccc(N)cc2)nc1=O,SULFACYTINE,294.34,0.65,2,6,107.08,4.0
CHEMBL1201059,CC(C)NC(=N)NC(=N)Nc1ccc(Cl)cc1.Cl,PROGUANIL HYDROCHLORIDE,253.74,2.21,5,2,83.79,4.0
CHEMBL1201061,CC(C)(C)NC[C@H](O)c1ccc(O)c(CO)c1.Cl,LEVALBUTEROL HYDROCHLORIDE,239.31,1.31,4,4,72.72,4.0
CHEMBL1201063,CCCNCC(O)COc1ccccc1C(=O)CCc1ccccc1.Cl,PROPAFENONE HYDROCHLORIDE,341.45,3.24,2,4,58.56,3.0
CHEMBL1201064,CC(=O)O[C@]1(C(C)=O)CC[C@H]2[C@@H]3C[C@H](C)C4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]21C,FLUOROMETHOLONE ACETATE,418.51,3.49,1,5,80.67,3.5
CHEMBL1201065,C=CCC1(C(C)CCC)C(=O)[N-]C(=S)NC1=O.[Na+],THIAMYLAL SODIUM,254.35,1.52,2,3,58.2,4.5
CHEMBL1201066,COc1ccc(C(CN(C)C)C2(O)CCCCC2)cc1.Cl,VENLAFAXINE HYDROCHLORIDE,277.41,3.04,1,3,32.7,3.5
CHEMBL1201067,CC(O)C(=O)O.OC(CCN1CCCCC1)(c1ccccc1)C1CC2C=CC1C2,BIPERIDEN LACTATE,311.47,3.96,1,2,23.47,3.5
CHEMBL1201073,O=C(O)[C@@H](S)[C@@H](S)C(=O)O,SUCCIMER,182.22,-0.25,4,4,74.6,4.0
CHEMBL1201080,COc1cc(Cc2cnc(N)nc2N)cc(OC)c1OC.Cl,TRIMETHOPRIM HYDROCHLORIDE,290.32,1.26,2,7,105.51,4.0
CHEMBL1201081,C[C@H]1C[C@@H]2[C@H]([C@@H](O)C[C@@]3(C)[C@H]2CC[C@]3(O)C(=O)COC(=O)CCC(=O)[O-])[C@@]2(C)C=CC(=O)C=C12.[Na+],METHYLPREDNISOLONE SODIUM SUCCINATE,474.55,2.22,3,7,138.2,3.0
CHEMBL1201082,CNCCC(Oc1ccc(C(F)(F)F)cc1)c1ccccc1.Cl,FLUOXETINE HYDROCHLORIDE,309.33,4.44,1,2,21.26,3.5
CHEMBL1201087,C=CCN1C[C@H](C(=O)N(CCCN(C)C)C(=O)NCC)C[C@@H]2c3cccc4[nH]cc(c34)C[C@H]21,CABERGOLINE,451.62,3.19,2,4,71.68,3.5
CHEMBL1201093,COC(=O)CCC(=O)CN.Cl,METHYL AMINOLEVULINATE HYDROCHLORIDE,145.16,-0.53,1,4,69.39,4.5
CHEMBL1201103,COc1ccc(OC)c(C(O)C(C)N)c1.Cl,METHOXAMINE HYDROCHLORIDE,211.26,1.08,2,4,64.71,4.5
CHEMBL1201109,CC1(C)O[C@@H]2C[C@H]3[C@@H]4CCC5=CC(=O)C=C[C@]5(C)[C@H]4[C@@H](O)C[C@]3(C)[C@]2(C(=O)CO)O1,DESONIDE,416.51,2.33,2,6,93.06,3.5
CHEMBL1201110,CC(C)[C@H](N)C(=O)OCCOCn1cnc2c(=O)nc(N)[nH]c21.Cl,VALACYCLOVIR HYDROCHLORIDE,324.34,-0.8,3,9,151.14,3.5
CHEMBL1201112,COc1nc(N)nc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@@H]1O,NELARABINE,297.27,-1.97,4,10,148.77,3.0
CHEMBL1201115,COC(=O)CCc1ccc(OCC(O)CNC(C)C)cc1.Cl,ESMOLOL HYDROCHLORIDE,295.38,1.53,2,5,67.79,4.0
CHEMBL1201116,CC1(C)S[C@@H]2[C@H](N3C(=O)[C@@H](c4ccccc4)NC3(C)C)C(=O)N2[C@H]1C(=O)O,HETACILLIN,389.48,1.41,2,5,89.95,4.0
CHEMBL1201117,COc1ccccc1OCC(O)COC(N)=O,METHOCARBAMOL,241.24,0.53,2,5,91.01,4.0
CHEMBL1201121,CC1(C)S[C@@H]2[C@H](N3C(=O)[C@@H](c4ccccc4)NC3(C)C)C(=O)N2[C@H]1C(=O)[O-].[K+],HETACILLIN POTASSIUM,389.48,1.41,2,5,89.95,4.0
CHEMBL1201124,NC(CO)(CO)CO.O=C(c1ccccc1)c1ccc2n1CCC2C(=O)O,KETOROLAC TROMETHAMINE,255.27,2.29,1,3,59.3,4.5
CHEMBL1201129,Nc1ncn([C@H]2C[C@H](O)[C@@H](CO)O2)c(=O)n1,DECITABINE,228.21,-2.14,3,8,123.49,3.5
CHEMBL1201132,Cl.Oc1ccc2c3c1O[C@H]1[C@@H](O)CC[C@@]4(O)[C@@H](C2)N(CC2CCC2)CC[C@]314,NALBUPHINE HYDROCHLORIDE,357.45,1.71,3,5,73.16,4.5
CHEMBL1201141,CC(C)Cc1ccc(C(C)C(=O)O)cc1.NCCCC[C@H](N)C(=O)O,IBUPROFEN LYSINE,206.28,3.07,1,1,37.3,3.5
CHEMBL1201142,C#CCN[C@@H]1CCc2ccccc21.CS(=O)(=O)O,RASAGILINE MESYLATE,171.24,1.9,1,1,12.03,4.0
CHEMBL1201148,C[C@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@H]3C(=O)C[C@]2(C)[C@@]1(O)C(=O)CO,MEPREDNISONE,372.46,2.01,2,5,91.67,3.5
CHEMBL1201149,Cl.O=C1CC[C@@]2(O)[C@H]3Cc4ccc(O)c5c4[C@@]2(CCN3CC2CC2)[C@H]1O5,NALTREXONE HYDROCHLORIDE,341.41,1.53,2,5,70.0,4.5
CHEMBL1201150,CNS(=O)(=O)Cc1ccc2[nH]cc(CCN(C)C)c2c1.O=C(O)CCC(=O)O,SUMATRIPTAN SUCCINATE,295.41,1.32,2,3,65.2,4.5
CHEMBL1201151,C#C[C@]1(O)CC[C@H]2[C@@H]3CCc4cc(OC)ccc4[C@H]3CC[C@@]21C,MESTRANOL,310.44,3.92,1,2,29.46,3.5
CHEMBL1201152,C=C1CC[C@@]2(O)[C@H]3Cc4ccc(O)c5c4[C@@]2(CCN3CC2CC2)[C@H]1O5.Cl,NALMEFENE HYDROCHLORIDE,339.44,2.51,2,4,52.93,4.5
CHEMBL1201153,CCC(NC(C)C)C(O)c1ccc(O)c(O)c1.CS(=O)(=O)O,ISOETHARINE MESYLATE,239.31,1.91,4,4,72.72,4.0
CHEMBL1201156,CNCCC=C1c2ccccc2CCc2ccccc21.Cl,NORTRIPTYLINE HYDROCHLORIDE,263.38,3.83,1,1,12.03,3.5
CHEMBL1201161,CC(=O)O.NCc1ccc(S(N)(=O)=O)cc1,MAFENIDE ACETATE,186.24,-0.21,2,3,86.18,4.5
CHEMBL1201162,CCN[C@H]1C[C@H](C)S(=O)(=O)c2sc(S(N)(=O)=O)cc21.Cl,DORZOLAMIDE HYDROCHLORIDE,324.45,0.61,2,6,106.33,4.0
CHEMBL1201167,COc1ccccc1OCCNCC(O)COc1cccc2[nH]c3ccccc3c12.O=P(O)(O)O,CARVEDILOL PHOSPHATE,406.48,3.74,3,5,75.74,3.0
CHEMBL1201168,Cc1cc(C(=O)NNCc2ccccc2)no1,ISOCARBOXAZID,231.25,1.42,2,4,67.16,4.5
CHEMBL1201173,CC(=O)[C@H]1CC[C@H]2[C@@H]3C[C@H](C)C4=CC(=O)CC[C@]4(C)[C@H]3[C@@H](O)C[C@]12C,MEDRYSONE,344.5,3.94,1,3,54.37,4.0
CHEMBL1201174,N[C@@H](CC(=O)N1CCn2c(nnc2C(F)(F)F)C1)Cc1cc(F)c(F)cc1F.O.O=P(O)(O)O,SITAGLIPTIN PHOSPHATE,407.32,2.02,1,5,77.04,4.0
CHEMBL1201177,CC(C)(C)NC[C@H](O)COc1cccc2c1CCCC2=O.Cl,LEVOBUNOLOL HYDROCHLORIDE,291.39,2.33,2,4,58.56,4.5
CHEMBL1201178,CS(=O)(=O)O.CS(=O)(=O)O.C[C@@H](Cc1ccccc1)NC(=O)[C@@H](N)CCCCN,LISDEXAMFETAMINE DIMESYLATE,263.38,1.19,3,3,81.14,4.5
CHEMBL1201180,O=C(O)Cc1ccccc1Nc1c(Cl)cccc1Cl.OCCN1CCCC1,DICLOFENAC EPOLAMINE,296.15,4.36,2,2,49.33,4.0
CHEMBL1201189,[13NH3],AMMONIA N 13,17.03,0.16,1,1,35.0,3.0
