entrez_id,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
51299,2125.0768565743465,-0.7292304096330902,0.1437250854053166,-5.073786580655703,3.8997642519723507e-07,4.0941585918422416e-05
7386,505.07476900311707,-0.32524913991647914,0.06416626548794664,-5.06884945606778,4.0022761915707445e-07,4.180559403740714e-05
22982,1473.5685846369017,0.28562442367182456,0.05641977499377258,5.062487819268171,4.138205126552761e-07,4.300822031525839e-05
51142,2077.9512280033355,-0.3682623683015689,0.072766382720476,-5.060886009906635,4.173126657133801e-07,4.301919385562902e-05
5253,1384.9647263142022,0.3051972407455943,0.06030930787977465,5.060532967050437,4.18086160186705e-07,4.301919385562902e-05
51371,1644.0517715455726,-0.323021599141517,0.06387259314786642,-5.05728017639295,4.2527820471274535e-07,4.350618272908331e-05
152217,317.370857243471,-0.4129284976357292,0.08166294684783382,-5.056497635398305,4.270261625570018e-07,4.350618272908331e-05
1856,493.55917433849544,0.3152700124843396,0.06238212035429207,5.05385214054604,4.3298686258925145e-07,4.3897226921916164e-05
84833,1925.8060170921221,-0.4641795422644978,0.09186773453804127,-5.052693903889476,4.356217361153001e-07,4.394892071383726e-05
6275,130.40855623481943,0.968706182909669,0.19175758042598232,5.051723017977825,4.3784231670562767e-07,4.3958518417989284e-05
63910,104.34038611033765,0.9502304109785759,0.1882274895800297,5.048308369296724,4.457392655988705e-07,4.453516662374802e-05
23338,1361.025699366492,0.4857784693686502,0.09624867005047721,5.047118771759504,4.485225440993832e-07,4.459780412049732e-05
4698,2961.9360361132044,-0.49874411309743155,0.09888045145279538,-5.043910153823756,4.561135331631536e-07,4.4967313971316975e-05
140710,777.2607144499966,0.49038659061153694,0.09722732451957972,5.043711662689869,4.565871740632707e-07,4.4967313971316975e-05
102288414,524.2509966250376,-0.354920019026848,0.07043416659344832,-5.039031995302434,4.6789226964818324e-07,4.5670519199230824e-05
146705,389.63915963639636,0.3916089173170903,0.07771669493737908,5.03892912111912,4.681437999340941e-07,4.5670519199230824e-05
84898,1384.3001333210468,0.5084538877241604,0.10092920386793773,5.037728112761638,4.710899655879894e-07,4.5742172151599986e-05
159195,3868.4516129666126,0.6778267089325156,0.1345940529686187,5.036082159518254,4.7515667826367685e-07,4.592145056004376e-05
51669,9936.815411258818,-0.29069145368344884,0.057742782020670645,-5.034247459351504,4.797296413069582e-07,4.614776019307214e-05
860,137.79940784914638,0.549523149771399,0.10921628788073326,5.031512793874584,4.866246289462971e-07,4.6531467538502155e-05
1347,2176.2457515830415,-0.37336958655124736,0.07421547227119413,-5.030886082445189,4.882181827606115e-07,4.6531467538502155e-05
7531,15212.636856376661,-0.20623178002770567,0.04100509760299238,-5.029418098803786,4.919705846797575e-07,4.6541293497078793e-05
64772,766.7072299691921,0.5646253122468917,0.11227194190596125,5.029086543455539,4.928219357828187e-07,4.6541293497078793e-05
4704,610.343506972805,-0.29393079235848324,0.05847800731441151,-5.026347610959821,4.999093852139619e-07,4.684108940724733e-05
51218,849.3907953911465,-0.3560738860370731,0.0708448106246579,-5.026111057358656,5.005260980080099e-07,4.684108940724733e-05
51538,1340.0167239007678,-0.40676710025271395,0.08094719454227499,-5.02509200662017,5.031912375604846e-07,4.687838367218894e-05
51649,372.768474648844,-0.27162915993313913,0.054140847408395074,-5.017083642673468,5.246173186043119e-07,4.836453474359863e-05
1786,670.3738605398639,0.5123577269368763,0.10212810026238157,5.016814428355728,5.253526624804139e-07,4.836453474359863e-05
